timestamp,temperature,humidity,precipitation,pressure,wind_speed,wind_direction,cloud_cover,pm2_5,pm10,co,no2,so2,o3,dust,aod
2024-02-08T08:00,25.5,87,0.0,1012.2,4.2,250,32,50.5,92.9,989.0,43.6,173.9,42.0,46.0,1.18
2024-02-08T09:00,28.1,72,0.0,1012.8,4.1,255,48,50.6,92.0,984.0,44.1,176.4,51.0,44.0,1.15
2024-02-08T10:00,30.6,62,0.0,1012.2,2.6,236,44,51.6,92.9,926.0,42.5,162.4,64.0,41.0,1.08
2024-02-08T11:00,31.8,58,0.0,1011.2,4.8,153,19,52.3,93.1,858.0,40.3,146.7,75.0,38.0,1.13
2024-02-08T12:00,30.7,66,0.1,1010.0,10.7,138,46,50.9,91.0,787.0,37.8,133.0,84.0,38.0,1.18
2024-02-08T13:00,29.8,70,0.0,1009.0,13.5,134,59,50.3,91.0,705.0,34.9,117.6,92.0,38.0,1.18
2024-02-08T14:00,30.0,65,0.1,1008.0,13.0,136,21,49.2,90.1,633.0,32.7,103.9,96.0,38.0,1.19
2024-02-08T15:00,28.9,71,0.0,1007.8,13.2,133,23,44.1,82.2,575.0,31.7,92.3,95.0,37.0,1.37
2024-02-08T16:00,28.5,73,0.0,1007.9,12.0,129,10,41.3,77.8,527.0,31.4,82.4,90.0,35.0,1.42
2024-02-08T17:00,27.1,75,0.0,1008.6,11.0,122,24,43.2,85.0,455.0,28.7,67.5,84.0,42.0,1.6
2024-02-08T18:00,25.5,83,0.0,1009.4,7.6,98,25,44.0,86.4,469.0,30.0,70.0,79.0,43.0,1.64
2024-02-08T19:00,25.3,86,0.0,1010.3,7.7,101,14,45.5,88.9,487.0,31.7,73.4,72.0,44.0,1.75
2024-02-08T20:00,25.0,88,0.0,1011.1,5.1,98,24,47.7,92.9,500.0,32.8,75.3,67.0,44.0,1.87
2024-02-08T21:00,24.8,89,0.0,1011.5,4.8,77,29,48.9,94.1,504.0,32.8,74.9,64.0,43.0,1.97
2024-02-08T22:00,24.6,90,0.0,1011.8,5.4,70,45,49.5,94.1,502.0,32.1,73.1,63.0,40.0,2.12
2024-02-08T23:00,24.9,88,0.0,1011.4,6.6,81,92,49.7,94.3,492.0,30.7,69.5,62.0,38.0,2.17
2024-02-09T00:00,24.9,87,0.0,1011.0,5.1,82,100,49.2,93.1,467.0,28.1,63.1,62.0,36.0,2.11
2024-02-09T01:00,24.5,88,0.0,1010.3,5.4,94,83,48.5,91.0,434.0,24.7,55.0,64.0,34.0,2.01
2024-02-09T02:00,23.9,92,0.0,1009.7,4.8,103,56,47.8,89.6,411.0,22.1,48.5,64.0,33.0,1.92
2024-02-09T03:00,23.1,95,0.0,1009.5,6.6,99,26,47.6,88.7,399.0,20.5,43.1,63.0,32.0,1.64
2024-02-09T04:00,23.0,95,0.0,1009.6,5.9,104,40,47.0,87.5,397.0,19.7,39.2,62.0,32.0,1.61
2024-02-09T05:00,23.1,95,0.0,1010.0,6.1,118,64,47.4,83.1,401.0,19.1,38.3,71.0,25.0,1.53
2024-02-09T06:00,23.1,95,0.0,1011.4,6.1,87,30,50.2,86.6,442.0,21.1,47.3,71.0,24.0,1.44
2024-02-09T07:00,25.1,87,0.0,1012.4,5.2,65,10,51.8,88.9,498.0,23.8,59.5,71.0,22.0,1.28
2024-02-09T08:00,26.6,78,0.1,1013.1,6.2,83,24,52.4,89.6,531.0,25.0,67.0,74.0,21.0,1.18
2024-02-09T09:00,27.8,72,0.2,1013.8,6.9,84,34,51.8,88.9,521.0,23.3,65.4,81.0,20.0,1.14
2024-02-09T10:00,28.5,68,0.3,1013.7,7.6,95,38,50.2,86.1,488.0,20.2,59.0,89.0,18.0,1.14
2024-02-09T11:00,28.8,68,0.4,1013.0,10.3,102,40,50.6,86.1,459.0,17.4,52.9,97.0,17.0,1.1
2024-02-09T12:00,28.9,67,0.9,1011.9,13.6,101,58,51.3,86.6,443.0,15.3,48.3,102.0,15.0,1.13
2024-02-09T13:00,28.0,73,0.4,1010.8,15.5,95,63,52.6,88.0,432.0,13.6,43.8,107.0,14.0,1.18
2024-02-09T14:00,27.1,75,0.2,1010.0,16.8,99,46,53.4,89.4,426.0,13.0,41.0,108.0,13.0,1.22
2024-02-09T15:00,27.2,74,0.1,1009.6,18.5,97,88,54.5,91.3,428.0,14.4,40.7,105.0,13.0,1.39
2024-02-09T16:00,26.5,76,0.0,1010.0,18.1,96,90,56.5,94.8,436.0,16.8,41.9,99.0,15.0,1.52
2024-02-09T17:00,25.2,81,0.1,1010.7,16.2,91,53,64.7,109.4,407.0,15.2,33.7,99.0,16.0,1.57
2024-02-09T18:00,24.8,83,0.0,1011.6,14.7,79,61,70.5,120.1,422.0,15.6,35.3,100.0,18.0,1.68
2024-02-09T19:00,24.8,84,0.0,1012.5,13.8,83,49,73.1,124.8,442.0,16.1,37.5,101.0,20.0,1.69
2024-02-09T20:00,24.8,83,0.0,1013.4,13.0,84,31,75.7,130.4,453.0,16.2,38.5,102.0,22.0,1.68
2024-02-09T21:00,24.8,81,0.0,1013.9,12.7,83,36,76.6,133.6,447.0,15.3,37.1,105.0,23.0,1.65
2024-02-09T22:00,24.6,80,0.0,1014.2,10.4,76,72,75.0,131.8,433.0,13.9,34.5,108.0,22.0,1.6
2024-02-09T23:00,24.8,78,0.0,1013.8,10.9,82,98,71.5,126.2,422.0,13.0,32.8,110.0,22.0,1.57
2024-02-10T00:00,24.5,78,0.0,1013.1,10.1,86,93,67.1,117.8,418.0,12.8,32.7,109.0,21.0,1.46
2024-02-10T01:00,24.4,79,0.0,1012.5,9.1,81,100,63.8,111.3,418.0,13.1,33.5,107.0,20.0,1.45
2024-02-10T02:00,24.1,79,0.0,1011.7,8.2,75,97,61.2,106.4,423.0,13.8,35.2,104.0,20.0,1.42
2024-02-10T03:00,23.9,79,0.0,1011.5,6.8,72,90,59.8,104.1,436.0,14.9,37.5,100.0,20.0,1.36
2024-02-10T04:00,22.8,85,0.0,1011.7,4.8,42,25,58.8,102.7,454.0,16.5,40.6,96.0,21.0,1.29
2024-02-10T05:00,22.2,88,0.0,1012.2,5.0,21,1,61.7,107.3,512.0,19.0,48.1,83.0,21.0,0.78
2024-02-10T06:00,21.0,84,0.0,1013.8,5.9,14,0,61.7,107.6,512.0,20.3,52.9,90.0,24.0,0.76
2024-02-10T07:00,23.1,76,0.0,1014.5,7.8,13,0,62.4,110.1,512.0,22.0,59.4,100.0,28.0,0.72
2024-02-10T08:00,25.6,65,0.0,1015.1,8.2,41,0,60.1,111.8,507.0,22.4,63.0,110.0,30.0,0.7
2024-02-10T09:00,27.2,56,0.0,1015.6,8.7,66,0,56.7,105.5,492.0,20.5,61.1,120.0,29.0,0.73
2024-02-10T10:00,28.4,53,0.0,1015.3,9.4,88,0,54.9,101.3,472.0,17.4,56.3,131.0,28.0,0.75
2024-02-10T11:00,29.0,53,0.0,1014.3,11.0,101,0,56.1,102.4,455.0,14.8,52.2,139.0,26.0,0.65
2024-02-10T12:00,29.0,55,0.0,1013.0,14.1,109,0,56.6,102.9,444.0,13.3,50.2,145.0,26.0,0.64
2024-02-10T13:00,28.6,56,0.0,1012.0,15.7,110,1,56.0,102.7,437.0,12.5,49.0,148.0,26.0,0.63
2024-02-10T14:00,28.2,57,0.0,1011.0,15.0,111,0,54.5,100.8,429.0,12.4,47.6,147.0,26.0,0.63
2024-02-10T15:00,27.8,58,0.0,1010.7,13.7,108,0,52.4,98.0,417.0,13.5,45.5,139.0,25.0,0.67
2024-02-10T16:00,26.9,62,0.0,1010.9,13.3,109,1,50.2,94.8,404.0,15.4,43.3,127.0,24.0,0.69
2024-02-10T17:00,25.6,69,0.0,1011.3,12.2,104,1,54.6,101.7,407.0,16.9,41.8,119.0,25.0,0.97
2024-02-10T18:00,24.5,74,0.0,1012.1,11.4,114,0,52.2,96.6,415.0,17.3,41.4,115.0,23.0,0.99
2024-02-10T19:00,24.1,75,0.0,1013.3,6.4,117,8,50.9,93.6,427.0,17.9,40.8,109.0,20.0,1.01
2024-02-10T20:00,23.2,82,0.0,1014.1,6.2,54,38,50.3,92.2,443.0,18.5,40.7,104.0,18.0,0.99
2024-02-10T21:00,22.3,87,0.0,1014.3,5.9,14,35,50.8,92.0,467.0,19.3,41.2,101.0,16.0,0.99
2024-02-10T22:00,22.0,90,0.0,1014.3,4.7,4,31,50.3,90.8,496.0,20.1,42.1,99.0,14.0,0.99
2024-02-10T23:00,21.9,90,0.0,1014.1,5.1,4,63,49.4,88.9,518.0,20.7,43.3,97.0,13.0,0.99
2024-02-11T00:00,21.7,90,0.0,1013.7,5.7,18,23,48.1,86.8,526.0,20.7,45.0,97.0,12.0,0.95
2024-02-11T01:00,21.5,91,0.0,1013.1,5.9,11,83,46.7,84.3,528.0,20.5,47.1,97.0,11.0,0.9
2024-02-11T02:00,21.0,93,0.0,1012.6,5.8,7,84,46.2,83.1,533.0,20.5,49.2,96.0,10.0,0.87
2024-02-11T03:00,20.5,95,0.0,1012.3,5.8,4,62,46.0,82.2,543.0,20.6,50.2,93.0,9.0,0.84
2024-02-11T04:00,20.3,95,0.0,1012.3,6.8,360,28,45.9,81.5,555.0,21.0,51.1,88.0,9.0,0.81
2024-02-11T05:00,20.1,95,0.0,1012.9,7.2,3,1,44.8,79.4,542.0,20.3,48.2,94.0,9.0,0.81
2024-02-11T06:00,20.6,95,0.0,1014.2,5.8,356,0,45.2,79.6,559.0,23.1,57.5,100.0,10.0,0.78
2024-02-11T07:00,22.6,85,0.0,1015.0,7.3,9,0,45.8,80.3,582.0,26.8,70.0,108.0,11.0,0.73
2024-02-11T08:00,25.5,69,0.0,1015.5,6.7,54,0,44.7,80.6,589.0,28.3,77.2,118.0,12.0,0.67
2024-02-11T09:00,27.0,62,0.0,1015.7,7.1,66,0,44.2,79.9,567.0,25.6,74.4,130.0,12.0,0.63
2024-02-11T10:00,28.5,55,0.0,1015.3,8.7,85,0,43.7,78.7,529.0,20.7,66.3,143.0,12.0,0.6
2024-02-11T11:00,29.5,50,0.0,1014.6,10.9,96,6,43.1,77.8,495.0,16.6,59.0,153.0,12.0,0.56
2024-02-11T12:00,29.9,46,0.0,1013.6,13.6,101,1,42.4,76.4,471.0,14.3,54.5,158.0,12.0,0.53
2024-02-11T13:00,29.6,46,0.0,1012.5,15.6,97,0,41.2,74.7,451.0,12.8,50.8,160.0,12.0,0.51
2024-02-11T14:00,28.8,48,0.0,1011.9,17.1,97,29,39.8,72.6,437.0,12.4,48.1,159.0,11.0,0.49
2024-02-11T15:00,27.9,53,0.0,1011.5,15.9,96,44,38.2,70.1,426.0,13.6,46.8,153.0,10.0,0.45
2024-02-11T16:00,26.6,61,0.0,1011.5,14.2,97,77,36.6,67.3,420.0,16.0,46.5,143.0,9.0,0.41
2024-02-11T17:00,25.1,70,0.0,1012.0,11.2,94,85,39.0,72.2,418.0,16.8,42.9,132.0,8.0,0.47
2024-02-11T18:00,23.9,75,0.0,1013.3,5.8,97,100,39.8,72.2,451.0,18.8,44.5,124.0,7.0,0.46
2024-02-11T19:00,22.2,83,0.0,1014.0,7.9,87,52,40.6,72.6,497.0,21.5,46.9,112.0,5.0,0.44
2024-02-11T20:00,21.5,86,0.0,1014.6,6.3,24,19,43.1,75.7,543.0,23.7,48.9,102.0,3.0,0.44
2024-02-11T21:00,20.9,91,0.0,1014.9,5.4,356,94,44.9,77.8,584.0,25.0,50.3,95.0,2.0,0.43
2024-02-11T22:00,20.4,91,0.0,1014.9,6.8,357,48,46.3,79.6,626.0,25.7,51.5,89.0,2.0,0.43
2024-02-11T23:00,20.0,90,0.0,1014.5,6.8,3,93,47.0,80.1,665.0,26.2,52.5,83.0,2.0,0.42
2024-02-12T00:00,19.5,91,0.0,1013.8,6.1,3,100,46.9,79.4,704.0,26.3,53.1,75.0,2.0,0.41
2024-02-12T01:00,19.1,92,0.0,1013.2,6.2,7,7,47.4,79.2,742.0,26.1,53.5,66.0,2.0,0.4
2024-02-12T02:00,19.0,91,0.0,1012.7,6.7,16,63,46.8,75.7,772.0,26.2,54.4,59.0,2.0,0.39
2024-02-12T03:00,18.6,92,0.0,1012.3,7.4,23,93,47.0,76.4,795.0,27.1,56.0,53.0,2.0,0.38
2024-02-12T04:00,18.6,92,0.0,1012.4,6.9,28,88,46.9,76.1,811.0,28.3,58.2,49.0,2.0,0.37
2024-02-12T05:00,19.0,91,0.0,1012.9,8.3,34,73,47.8,79.2,821.0,31.4,69.5,55.0,2.0,0.42
2024-02-12T06:00,20.0,93,0.0,1013.9,6.9,39,81,47.5,78.7,779.0,31.0,72.0,69.0,2.0,0.41
2024-02-12T07:00,22.1,85,0.0,1014.7,10.8,30,95,46.7,77.8,718.0,30.3,75.1,89.0,2.0,0.4
2024-02-12T08:00,24.7,74,0.0,1015.4,11.2,45,97,44.7,75.9,652.0,28.3,74.8,109.0,2.0,0.39
2024-02-12T09:00,26.6,65,0.0,1015.7,11.6,60,76,37.5,65.2,578.0,23.8,68.0,127.0,2.0,0.37
2024-02-12T10:00,28.1,57,0.0,1015.5,13.1,74,81,34.0,59.4,498.0,18.1,57.7,145.0,3.0,0.35
2024-02-12T11:00,28.9,53,0.0,1014.5,14.5,83,14,32.1,56.6,435.0,13.7,49.6,157.0,4.0,0.33
2024-02-12T12:00,29.5,48,0.0,1013.3,14.4,90,97,30.3,53.9,399.0,11.8,45.8,160.0,5.0,0.31
2024-02-12T13:00,29.6,44,0.0,1011.9,14.5,96,92,28.3,51.1,379.0,11.2,44.1,156.0,6.0,0.29
2024-02-12T14:00,29.2,44,0.0,1011.2,15.2,95,67,26.7,48.9,365.0,11.6,43.1,150.0,7.0,0.27
2024-02-12T15:00,28.3,48,0.0,1010.8,15.7,99,12,25.1,47.0,350.0,13.2,42.4,140.0,8.0,0.25
2024-02-12T16:00,26.8,57,0.0,1011.1,14.9,98,0,24.1,45.8,340.0,15.7,42.3,127.0,9.0,0.23
2024-02-12T17:00,25.2,70,0.0,1011.4,12.3,95,3,27.0,51.3,344.0,17.7,41.2,117.0,10.0,0.24
2024-02-12T18:00,23.2,80,0.0,1012.2,6.8,93,89,27.0,50.1,374.0,19.6,42.0,108.0,10.0,0.23
2024-02-12T19:00,22.3,86,0.0,1013.2,6.8,87,26,28.6,52.2,417.0,22.3,43.1,95.0,9.0,0.21
2024-02-12T20:00,21.4,90,0.0,1014.2,6.1,45,22,30.0,54.0,455.0,24.3,43.8,85.0,9.0,0.21
2024-02-12T21:00,20.6,93,0.0,1014.6,6.3,24,54,31.2,55.5,482.0,24.9,43.7,79.0,9.0,0.21
2024-02-12T22:00,20.3,93,0.0,1014.7,5.9,14,39,32.0,56.5,505.0,24.9,43.2,76.0,9.0,0.22
2024-02-12T23:00,20.0,95,0.0,1014.3,6.8,3,87,32.2,56.5,529.0,24.7,42.7,72.0,9.0,0.22
2024-02-13T00:00,19.6,96,0.0,1013.8,7.6,357,85,31.7,54.0,557.0,24.5,42.1,66.0,8.0,0.22
2024-02-13T01:00,19.4,97,0.0,1012.9,7.2,360,76,31.9,53.4,586.0,24.1,41.6,60.0,8.0,0.22
2024-02-13T02:00,19.0,98,0.0,1012.2,6.8,360,54,32.4,53.3,616.0,24.2,41.8,53.0,7.0,0.22
2024-02-13T03:00,18.9,97,0.0,1011.7,6.9,6,68,32.4,52.5,647.0,24.8,41.5,45.0,7.0,0.21
2024-02-13T04:00,18.7,96,0.0,1011.7,6.7,16,2,32.5,52.5,680.0,25.7,42.0,36.0,6.0,0.21
2024-02-13T05:00,18.5,96,0.0,1012.1,7.0,21,34,32.9,55.1,705.0,27.4,53.8,40.0,8.0,0.2
2024-02-13T06:00,18.6,96,0.0,1013.3,8.4,31,100,33.1,55.3,733.0,30.2,68.6,46.0,10.0,0.2
2024-02-13T07:00,21.8,87,0.0,1014.1,9.2,26,87,34.7,58.1,767.0,33.9,88.6,56.0,12.0,0.2
2024-02-13T08:00,24.5,76,0.0,1014.7,9.0,37,99,36.2,62.6,764.0,35.3,100.6,66.0,14.0,0.2
2024-02-13T09:00,26.5,65,0.0,1015.0,8.2,52,98,28.8,52.2,688.0,32.4,97.2,78.0,15.0,0.19
2024-02-13T10:00,28.3,54,0.0,1014.7,8.0,72,100,25.4,46.9,575.0,27.2,85.9,92.0,16.0,0.2
2024-02-13T11:00,29.7,47,0.0,1013.8,9.0,88,100,24.4,45.2,483.0,22.8,75.8,102.0,16.0,0.19
2024-02-13T12:00,30.5,44,0.0,1012.5,10.7,102,87,23.3,43.2,438.0,20.2,70.1,108.0,16.0,0.19
2024-02-13T13:00,30.5,41,0.0,1011.3,12.4,107,98,22.7,42.4,414.0,18.4,65.5,111.0,16.0,0.19
2024-02-13T14:00,30.1,38,0.0,1010.7,13.4,110,83,22.1,41.7,398.0,17.7,61.5,110.0,16.0,0.18
2024-02-13T15:00,29.1,39,0.0,1010.2,13.5,115,73,21.4,40.9,382.0,18.6,58.3,105.0,16.0,0.17
2024-02-13T16:00,27.5,53,0.0,1010.6,13.2,119,64,21.1,40.7,373.0,20.7,55.7,96.0,16.0,0.17
2024-02-13T17:00,25.5,71,0.0,1011.0,11.0,113,1,27.8,54.4,391.0,23.6,55.1,88.0,22.0,0.26
2024-02-13T18:00,23.1,86,0.0,1011.6,6.3,103,0,28.9,54.7,410.0,24.8,51.2,82.0,22.0,0.25
2024-02-13T19:00,22.2,94,0.0,1012.5,6.1,93,0,30.5,56.7,439.0,26.4,45.8,74.0,21.0,0.25
2024-02-13T20:00,21.4,95,0.0,1013.0,7.6,93,0,33.8,61.5,479.0,28.2,42.0,66.0,20.0,0.26
2024-02-13T21:00,20.7,96,0.0,1013.2,5.2,16,10,37.6,67.1,536.0,30.5,41.7,61.0,19.0,0.28
2024-02-13T22:00,19.9,99,0.0,1013.3,4.7,351,92,41.1,71.2,604.0,32.8,43.0,56.0,18.0,0.32
2024-02-13T23:00,19.2,99,0.0,1012.8,5.5,349,42,43.0,72.4,669.0,33.9,43.1,51.0,17.0,0.34
2024-02-14T00:00,18.6,100,0.0,1012.5,5.8,356,92,43.8,71.5,729.0,32.5,39.8,45.0,15.0,0.37
2024-02-14T01:00,18.0,99,0.0,1011.7,4.3,5,58,42.3,67.3,786.0,29.7,35.2,39.0,13.0,0.39
2024-02-14T02:00,17.4,99,0.0,1011.2,5.8,7,28,41.3,65.7,834.0,27.8,33.0,33.0,11.0,0.41
2024-02-14T03:00,17.4,98,0.0,1010.9,5.5,11,75,40.3,64.5,863.0,27.1,32.1,28.0,10.0,0.44
2024-02-14T04:00,17.0,98,0.0,1010.9,7.1,15,90,39.2,62.6,883.0,27.3,33.6,23.0,10.0,0.46
2024-02-14T05:00,17.0,99,0.0,1011.4,7.8,13,99,41.1,66.8,830.0,37.6,68.2,29.0,12.0,0.52
2024-02-14T06:00,19.9,99,0.0,1012.7,6.2,36,99,42.4,68.9,826.0,38.4,85.3,35.0,14.0,0.52
2024-02-14T07:00,21.1,98,0.0,1013.2,8.9,32,100,45.5,75.4,817.0,39.4,108.4,44.0,17.0,0.51
2024-02-14T08:00,23.3,88,0.0,1014.0,8.5,36,99,45.6,78.7,789.0,39.2,123.1,54.0,19.0,0.48
2024-02-14T09:00,26.0,72,0.0,1014.2,5.4,53,100,45.3,79.6,728.0,36.7,121.8,67.0,20.0,0.44
2024-02-14T10:00,28.3,57,0.0,1013.7,4.4,99,100,44.8,79.4,649.0,33.0,112.1,81.0,21.0,0.41
2024-02-14T11:00,30.0,47,0.0,1012.4,6.6,131,100,44.6,78.9,580.0,29.5,101.7,94.0,21.0,0.39
2024-02-14T12:00,30.7,46,0.0,1011.3,9.7,141,100,44.1,77.8,532.0,26.4,92.8,105.0,20.0,0.39
2024-02-14T13:00,30.7,43,0.0,1010.2,12.4,144,100,43.5,76.4,493.0,23.6,83.3,115.0,18.0,0.38
2024-02-14T14:00,30.3,41,0.0,1009.4,13.0,146,97,42.1,74.0,462.0,21.9,74.8,119.0,16.0,0.36
2024-02-14T15:00,29.4,47,0.0,1008.9,12.5,147,93,39.6,69.6,433.0,22.1,68.3,115.0,14.0,0.34
2024-02-14T16:00,27.9,58,0.0,1009.0,12.2,152,76,37.8,66.6,410.0,23.4,62.8,105.0,12.0,0.31
2024-02-14T17:00,25.7,74,0.0,1009.3,11.6,150,22,33.3,58.3,400.0,23.4,53.9,95.0,7.0,0.21
2024-02-14T18:00,23.0,90,0.0,1010.2,5.4,138,100,34.9,60.5,432.0,25.5,50.1,88.0,7.0,0.21
2024-02-14T19:00,22.0,93,0.0,1011.3,7.8,146,100,37.7,64.5,480.0,28.4,44.9,79.0,6.0,0.21
2024-02-14T20:00,22.8,90,0.0,1011.7,6.8,148,100,41.3,69.8,536.0,31.0,41.4,71.0,6.0,0.23
2024-02-14T21:00,21.2,95,0.0,1011.7,3.1,315,100,45.8,75.9,606.0,33.4,41.8,65.0,6.0,0.26
2024-02-14T22:00,20.1,100,0.0,1011.6,3.5,336,100,49.1,80.1,685.0,35.6,44.0,60.0,5.0,0.28
2024-02-14T23:00,19.4,100,0.0,1011.4,3.3,347,100,50.2,80.6,748.0,36.1,44.5,55.0,5.0,0.31
2024-02-15T00:00,18.4,100,0.0,1011.1,3.7,349,100,48.8,76.8,785.0,33.9,41.7,51.0,5.0,0.32
2024-02-15T01:00,18.6,100,0.0,1010.9,1.4,360,100,46.7,72.9,807.0,30.1,37.2,48.0,4.0,0.34
2024-02-15T02:00,17.9,100,0.0,1010.5,1.9,22,100,44.5,69.4,820.0,26.4,32.8,46.0,4.0,0.35
2024-02-15T03:00,17.6,100,0.0,1010.3,2.3,18,100,41.8,65.2,811.0,22.2,24.4,45.0,4.0,0.37
2024-02-15T04:00,18.0,99,0.0,1010.2,2.6,16,100,39.7,62.4,794.0,18.1,16.1,45.0,3.0,0.4
2024-02-15T05:00,18.5,99,0.0,1010.8,1.5,14,100,40.6,64.0,778.0,19.7,26.6,52.0,4.0,0.42
2024-02-15T06:00,19.5,99,0.0,1012.0,1.3,326,100,40.2,62.6,934.0,28.4,75.5,51.0,4.0,0.43
2024-02-15T07:00,20.2,99,0.0,1012.9,6.6,331,100,44.6,68.9,1146.0,40.4,142.6,51.0,5.0,0.44
2024-02-15T08:00,21.4,95,0.0,1013.5,4.7,328,100,65.4,102.0,1271.0,48.9,190.6,54.0,5.0,0.42
2024-02-15T09:00,24.5,80,0.0,1013.8,1.1,288,99,63.8,100.1,1238.0,51.1,203.3,63.0,5.0,0.4
2024-02-15T10:00,27.6,59,0.0,1013.5,1.6,207,100,60.1,93.8,1119.0,49.8,196.9,76.0,4.0,0.38
2024-02-15T11:00,30.0,45,0.0,1012.5,4.7,176,87,53.2,83.4,993.0,47.2,182.9,88.0,3.0,0.36
2024-02-15T12:00,31.1,44,0.0,1011.8,8.3,162,32,46.4,72.9,878.0,43.0,161.2,98.0,3.0,0.34
2024-02-15T13:00,31.0,46,0.0,1010.9,11.6,154,85,42.3,66.4,755.0,37.5,131.9,108.0,2.0,0.33
2024-02-15T14:00,30.7,42,0.0,1009.9,12.4,154,74,38.8,61.2,654.0,33.4,107.3,112.0,2.0,0.31
2024-02-15T15:00,29.8,41,0.0,1009.4,13.4,156,96,35.2,55.9,581.0,32.1,93.0,108.0,2.0,0.27
2024-02-15T16:00,28.0,54,0.0,1009.5,12.2,152,48,32.0,51.2,529.0,32.1,83.4,98.0,1.0,0.24
2024-02-15T17:00,26.0,70,0.0,1009.8,9.2,149,16,29.9,48.5,453.0,27.0,62.4,97.0,1.0,0.19
2024-02-15T18:00,22.6,86,0.0,1010.8,6.1,140,0,30.3,48.8,475.0,28.5,56.2,90.0,1.0,0.18
2024-02-15T19:00,23.1,85,0.0,1011.5,5.9,142,0,32.8,52.2,509.0,30.5,47.6,81.0,1.0,0.19
2024-02-15T20:00,23.0,87,0.0,1012.0,4.1,218,0,35.7,56.3,553.0,32.3,41.4,72.0,1.0,0.2
2024-02-15T21:00,20.5,94,0.0,1012.1,3.6,315,0,40.0,62.2,612.0,33.8,40.0,66.0,1.0,0.21
2024-02-15T22:00,19.8,97,0.0,1012.2,3.0,346,0,43.4,66.8,681.0,35.1,41.1,61.0,1.0,0.23
2024-02-15T23:00,19.3,99,0.0,1012.1,2.9,7,0,44.6,68.0,747.0,35.4,42.1,56.0,1.0,0.26
2024-02-16T00:00,18.0,100,0.0,1012.0,3.3,6,88,43.2,65.2,807.0,33.4,40.9,51.0,1.0,0.3
2024-02-16T01:00,18.0,100,0.0,1011.6,3.3,6,91,41.4,61.7,863.0,30.4,39.7,45.0,0.0,0.33
2024-02-16T02:00,17.9,100,0.0,1011.3,3.2,360,93,41.8,61.9,909.0,29.2,42.3,40.0,0.0,0.37
2024-02-16T03:00,17.5,100,0.0,1011.1,5.8,356,100,44.1,65.4,943.0,31.8,51.3,34.0,0.0,0.39
2024-02-16T04:00,17.3,100,0.0,1011.2,7.9,3,91,45.8,68.7,967.0,36.1,64.1,27.0,0.0,0.38
2024-02-16T05:00,17.2,100,0.0,1011.6,8.2,23,91,41.0,61.5,909.0,32.6,58.0,33.0,0.0,0.43
2024-02-16T06:00,19.2,97,0.0,1012.8,7.4,29,8,44.5,66.8,916.0,32.7,69.3,38.0,0.0,0.43
2024-02-16T07:00,21.1,96,0.0,1013.4,9.3,28,45,45.8,68.9,921.0,32.7,84.5,45.0,1.0,0.42
2024-02-16T08:00,24.1,85,0.0,1014.0,9.4,50,28,45.5,69.4,888.0,31.6,94.2,55.0,1.0,0.38
2024-02-16T09:00,26.8,65,0.0,1014.6,9.2,48,8,39.0,60.3,785.0,28.7,93.5,68.0,1.0,0.33
2024-02-16T10:00,29.4,50,0.0,1014.1,8.3,56,0,34.1,52.9,645.0,24.8,87.2,83.0,1.0,0.29
2024-02-16T11:00,31.3,38,0.0,1013.0,9.0,67,0,31.7,48.9,528.0,21.3,79.8,96.0,1.0,0.27
2024-02-16T12:00,32.0,38,0.0,1011.9,11.3,83,0,29.2,45.4,458.0,18.5,71.8,106.0,1.0,0.25
2024-02-16T13:00,31.5,44,0.0,1011.0,14.8,96,0,28.1,44.0,412.0,16.2,62.8,113.0,1.0,0.25
2024-02-16T14:00,30.9,40,0.0,1010.2,17.1,97,0,28.3,45.2,383.0,15.3,56.0,114.0,1.0,0.24
2024-02-16T15:00,29.9,42,0.0,1009.8,17.8,97,0,28.5,45.9,370.0,16.8,53.8,107.0,1.0,0.23
2024-02-16T16:00,28.1,56,0.0,1009.5,16.5,101,0,28.9,46.7,374.0,19.7,53.8,94.0,1.0,0.22
2024-02-16T17:00,26.1,78,0.0,1010.1,11.3,99,0,25.6,41.7,374.0,21.6,50.2,79.0,1.0,0.16
2024-02-16T18:00,24.1,91,0.0,1010.6,8.0,85,0,26.8,43.4,395.0,22.4,47.1,75.0,1.0,0.19
2024-02-16T19:00,23.5,94,0.0,1011.1,8.0,100,0,28.7,46.2,427.0,23.7,42.9,70.0,1.0,0.22
2024-02-16T20:00,21.8,97,0.0,1012.2,6.8,18,0,30.9,49.5,471.0,25.1,39.8,64.0,1.0,0.25
2024-02-16T21:00,22.0,98,0.0,1012.3,5.6,345,1,33.5,53.2,532.0,26.9,39.0,58.0,1.0,0.26
2024-02-16T22:00,21.5,98,0.0,1012.3,6.2,353,9,35.9,55.5,605.0,28.8,39.4,52.0,0.0,0.28
2024-02-16T23:00,21.3,99,0.0,1011.9,5.8,353,5,37.0,56.6,675.0,30.2,40.1,45.0,0.0,0.3
2024-02-17T00:00,20.8,100,0.0,1011.5,5.5,337,4,37.6,56.7,741.0,30.6,41.0,38.0,0.0,0.31
2024-02-17T01:00,19.5,100,0.0,1010.8,8.4,10,91,37.6,56.3,805.0,30.5,42.3,30.0,0.0,0.32
2024-02-17T02:00,18.9,100,0.0,1010.0,8.4,20,90,37.4,55.8,856.0,30.6,43.8,24.0,0.0,0.32
