timestamp,pm2_5,pm10,co,no2,so2,o3,dust,aod
2024-01-29T07:00,66.8,102.9,1219.0,37.7,98.5,43.0,2.0,0.79
2024-01-29T08:00,73.6,115.7,1268.0,43.6,124.0,54.0,3.0,0.76
2024-01-29T09:00,72.6,119.2,1115.0,39.4,117.3,85.0,4.0,0.71
2024-01-29T10:00,66.1,111.1,858.0,29.9,94.2,126.0,6.0,0.65
2024-01-29T11:00,63.3,106.9,657.0,22.0,74.4,157.0,7.0,0.62
2024-01-29T12:00,61.7,104.3,578.0,18.0,65.0,170.0,7.0,0.57
2024-01-29T13:00,60.1,101.5,555.0,15.6,58.9,173.0,7.0,0.55
2024-01-29T14:00,58.3,99.2,540.0,14.5,54.4,171.0,7.0,0.52
2024-01-29T15:00,56.8,97.3,517.0,15.3,51.7,165.0,7.0,0.5
2024-01-29T16:00,54.9,95.0,504.0,17.4,50.6,154.0,6.0,0.48
2024-01-29T17:00,57.3,99.2,532.0,22.1,54.8,144.0,7.0,0.53
2024-01-29T18:00,54.7,94.8,548.0,22.4,51.1,135.0,7.0,0.55
2024-01-29T19:00,53.2,92.4,571.0,22.9,46.0,122.0,7.0,0.58
2024-01-29T20:00,54.4,94.1,604.0,23.8,42.9,110.0,7.0,0.61
2024-01-29T21:00,59.3,101.3,651.0,25.7,44.1,102.0,7.0,0.63
2024-01-29T22:00,65.2,109.2,707.0,28.1,47.2,96.0,7.0,0.65
2024-01-29T23:00,67.1,111.1,760.0,29.4,48.8,88.0,7.0,0.68
2024-01-30T00:00,65.9,108.5,804.0,28.6,46.8,78.0,6.0,0.67
2024-01-30T01:00,63.3,101.7,845.0,26.8,43.3,68.0,5.0,0.67
2024-01-30T02:00,60.8,95.9,889.0,25.0,40.2,57.0,4.0,0.66
2024-01-30T03:00,59.8,93.1,931.0,23.1,35.0,46.0,3.0,0.66
2024-01-30T04:00,59.8,92.7,976.0,21.3,30.3,35.0,3.0,0.65
2024-01-30T05:00,54.6,84.1,1077.0,24.0,46.0,29.0,3.0,0.63
2024-01-30T06:00,62.9,98.3,1226.0,30.5,81.9,28.0,3.0,0.65
2024-01-30T07:00,73.1,115.0,1423.0,39.3,131.0,28.0,3.0,0.67
2024-01-30T08:00,79.2,124.3,1506.0,45.2,165.5,33.0,4.0,0.66
2024-01-30T09:00,84.5,136.4,1372.0,45.7,173.0,49.0,8.0,0.63
2024-01-30T10:00,61.9,104.3,1125.0,43.3,165.8,71.0,14.0,0.59
2024-01-30T11:00,49.8,86.8,913.0,40.0,153.3,90.0,19.0,0.56
2024-01-30T12:00,45.1,80.1,791.0,35.6,135.4,103.0,21.0,0.55
2024-01-30T13:00,42.6,76.6,703.0,30.4,112.2,112.0,22.0,0.54
2024-01-30T14:00,40.6,73.6,634.0,27.1,93.0,116.0,23.0,0.52
2024-01-30T15:00,38.2,70.3,579.0,27.4,82.4,111.0,24.0,0.5
2024-01-30T16:00,35.9,66.8,542.0,29.6,75.8,100.0,24.0,0.48
2024-01-30T17:00,31.2,58.2,485.0,28.3,63.5,96.0,21.0,0.41
2024-01-30T18:00,31.3,57.9,489.0,28.2,57.2,89.0,21.0,0.44
2024-01-30T19:00,32.5,59.5,498.0,28.1,48.5,80.0,21.0,0.46
2024-01-30T20:00,35.9,64.7,522.0,28.8,42.6,71.0,21.0,0.49
2024-01-30T21:00,39.5,70.1,575.0,31.3,42.7,64.0,21.0,0.52
2024-01-30T22:00,43.4,75.4,645.0,34.5,45.5,59.0,21.0,0.53
2024-01-30T23:00,45.5,77.5,703.0,35.7,46.6,54.0,20.0,0.54
2024-01-31T00:00,45.4,76.1,736.0,33.2,43.3,51.0,19.0,0.53
2024-01-31T01:00,43.8,72.6,758.0,28.7,38.4,50.0,17.0,0.52
2024-01-31T02:00,41.8,68.7,782.0,25.2,34.9,47.0,15.0,0.51
2024-01-31T03:00,39.6,64.3,805.0,22.9,30.7,42.0,14.0,0.49
2024-01-31T04:00,39.1,63.8,829.0,21.6,28.1,36.0,12.0,0.47
2024-01-31T05:00,38.5,64.0,823.0,18.4,25.0,41.0,14.0,0.51
2024-01-31T06:00,41.8,69.2,991.0,29.2,78.2,37.0,15.0,0.49
2024-01-31T07:00,47.5,77.3,1213.0,43.8,150.2,33.0,17.0,0.46
2024-01-31T08:00,57.3,95.2,1310.0,52.5,194.7,34.0,18.0,0.43
2024-01-31T09:00,45.1,78.5,1163.0,49.8,185.5,44.0,19.0,0.4
2024-01-31T10:00,37.4,65.4,891.0,41.1,148.9,59.0,20.0,0.37
2024-01-31T11:00,34.9,61.0,674.0,33.4,117.0,74.0,20.0,0.34
2024-01-31T12:00,34.0,58.9,591.0,28.7,101.8,88.0,19.0,0.32
2024-01-31T13:00,34.2,59.3,563.0,25.0,91.3,103.0,17.0,0.31
2024-01-31T14:00,34.3,59.8,538.0,22.7,82.2,111.0,15.0,0.3
2024-01-31T15:00,33.5,59.1,496.0,22.8,73.4,110.0,14.0,0.28
2024-01-31T16:00,32.1,57.7,458.0,24.4,66.0,104.0,14.0,0.25
2024-01-31T17:00,33.3,61.0,413.0,24.1,59.1,104.0,15.0,0.36
2024-01-31T18:00,30.0,54.4,403.0,23.3,53.2,96.0,14.0,0.35
2024-01-31T19:00,27.2,48.4,390.0,22.3,45.2,84.0,12.0,0.35
2024-01-31T20:00,26.5,46.2,396.0,22.0,39.2,73.0,10.0,0.34
2024-01-31T21:00,28.6,48.7,434.0,23.4,37.5,66.0,9.0,0.34
2024-01-31T22:00,31.0,51.7,491.0,25.6,38.0,60.0,8.0,0.35
2024-01-31T23:00,32.6,53.0,539.0,26.9,38.1,54.0,7.0,0.34
2024-02-01T00:00,32.8,52.9,569.0,26.5,36.9,49.0,6.0,0.33
2024-02-01T01:00,32.8,52.3,592.0,25.3,35.4,44.0,6.0,0.33
2024-02-01T02:00,32.2,51.3,613.0,24.2,34.4,40.0,6.0,0.32
2024-02-01T03:00,31.4,49.6,628.0,22.9,31.3,35.0,6.0,0.32
2024-02-01T04:00,31.4,49.5,641.0,21.8,28.6,31.0,6.0,0.32
2024-02-01T05:00,30.4,46.8,732.0,21.5,26.3,21.0,5.0,0.32
2024-02-01T06:00,28.7,44.0,804.0,23.3,39.8,24.0,5.0,0.32
2024-02-01T07:00,30.0,45.6,899.0,25.8,58.8,28.0,6.0,0.34
2024-02-01T08:00,39.0,60.5,944.0,27.9,76.1,34.0,6.0,0.35
2024-02-01T09:00,41.7,65.4,898.0,29.6,91.4,43.0,6.0,0.37
2024-02-01T10:00,34.2,53.6,800.0,30.8,105.0,55.0,6.0,0.39
2024-02-01T11:00,29.8,46.6,698.0,30.6,110.0,64.0,6.0,0.4
2024-02-01T12:00,25.3,39.5,597.0,27.5,100.3,70.0,5.0,0.4
2024-02-01T13:00,21.4,33.6,491.0,23.0,82.0,74.0,5.0,0.4
2024-02-01T14:00,17.8,28.2,408.0,19.8,66.4,75.0,4.0,0.38
2024-02-01T15:00,15.9,25.4,360.0,19.4,57.9,73.0,4.0,0.37
2024-02-01T16:00,15.0,24.2,336.0,20.3,52.1,68.0,3.0,0.35
2024-02-01T17:00,11.9,19.4,288.0,20.2,44.4,61.0,2.0,0.52
2024-02-01T18:00,13.0,20.8,308.0,21.6,43.2,57.0,2.0,0.51
2024-02-01T19:00,13.9,22.0,336.0,23.6,41.6,52.0,1.0,0.51
2024-02-01T20:00,15.2,23.8,361.0,25.2,40.4,48.0,1.0,0.49
2024-02-01T21:00,16.6,25.8,381.0,26.3,40.2,46.0,1.0,0.46
2024-02-01T22:00,17.6,27.0,399.0,27.2,40.3,45.0,1.0,0.44
2024-02-01T23:00,17.8,27.2,413.0,27.2,39.7,44.0,1.0,0.43
2024-02-02T00:00,17.5,26.5,421.0,26.0,37.4,42.0,1.0,0.42
2024-02-02T01:00,17.2,26.0,425.0,24.0,34.3,39.0,1.0,0.41
2024-02-02T02:00,17.1,25.7,436.0,22.3,32.2,36.0,1.0,0.39
2024-02-02T03:00,17.2,25.9,452.0,20.9,29.0,32.0,1.0,0.39
2024-02-02T04:00,17.7,26.4,474.0,19.7,26.8,28.0,1.0,0.39
2024-02-02T05:00,17.0,25.5,462.0,20.8,35.4,28.0,1.0,0.42
2024-02-02T06:00,18.8,27.9,523.0,23.5,59.3,30.0,1.0,0.43
2024-02-02T07:00,22.6,33.3,604.0,27.0,91.4,34.0,1.0,0.44
2024-02-02T08:00,22.1,32.7,636.0,28.3,109.6,39.0,1.0,0.46
2024-02-02T09:00,15.5,23.2,574.0,25.4,100.7,46.0,1.0,0.48
2024-02-02T10:00,13.9,21.1,463.0,20.3,77.8,54.0,1.0,0.49
2024-02-02T11:00,13.4,20.7,372.0,16.0,58.1,61.0,1.0,0.49
2024-02-02T12:00,13.1,20.5,326.0,13.4,47.3,68.0,1.0,0.5
2024-02-02T13:00,13.4,21.3,299.0,11.7,39.7,74.0,1.0,0.49
2024-02-02T14:00,13.9,22.2,284.0,11.2,34.9,77.0,1.0,0.48
2024-02-02T15:00,14.2,22.9,278.0,12.5,33.9,75.0,1.0,0.46
2024-02-02T16:00,14.8,23.8,283.0,15.0,35.6,70.0,1.0,0.44
2024-02-02T17:00,22.2,36.1,329.0,19.5,42.2,55.0,2.0,0.72
2024-02-02T18:00,21.0,33.9,347.0,21.3,42.0,50.0,2.0,0.77
2024-02-02T19:00,20.3,32.8,372.0,23.9,41.8,42.0,1.0,0.81
2024-02-02T20:00,20.8,33.5,398.0,25.9,41.9,37.0,1.0,0.87
2024-02-02T21:00,22.5,36.1,423.0,26.9,42.5,35.0,1.0,0.87
2024-02-02T22:00,24.2,38.5,449.0,27.2,43.5,35.0,1.0,0.85
2024-02-02T23:00,25.1,39.8,476.0,27.2,44.6,35.0,1.0,0.84
2024-02-03T00:00,25.9,40.9,503.0,26.7,46.4,35.0,1.0,0.87
2024-02-03T01:00,27.3,42.6,531.0,25.8,48.3,35.0,1.0,0.89
2024-02-03T02:00,28.5,43.9,558.0,24.6,48.4,34.0,1.0,0.91
2024-02-03T03:00,29.2,44.5,573.0,22.6,40.6,33.0,1.0,0.92
2024-02-03T04:00,29.9,45.3,588.0,20.4,31.0,31.0,1.0,0.92
2024-02-03T05:00,30.9,45.9,705.0,24.8,36.8,17.0,1.0,0.81
2024-02-03T06:00,31.9,47.5,782.0,26.7,65.0,20.0,1.0,0.84
2024-02-03T07:00,38.9,58.1,882.0,29.2,103.1,23.0,1.0,0.9
2024-02-03T08:00,45.4,68.5,916.0,30.4,127.0,29.0,1.0,0.92
2024-02-03T09:00,42.0,64.7,822.0,29.3,123.4,38.0,1.0,0.93
2024-02-03T10:00,37.1,58.4,662.0,26.9,105.5,48.0,2.0,0.91
2024-02-03T11:00,34.3,54.9,529.0,24.4,88.4,57.0,2.0,0.91
2024-02-03T12:00,30.9,49.7,460.0,21.8,76.2,62.0,2.0,0.94
2024-02-03T13:00,29.2,46.9,419.0,19.1,64.8,66.0,2.0,0.97
2024-02-03T14:00,27.4,44.1,391.0,17.8,56.7,66.0,2.0,1.0
2024-02-03T15:00,25.5,41.3,369.0,18.7,53.9,62.0,2.0,1.0
2024-02-03T16:00,23.1,37.6,360.0,20.9,54.4,56.0,1.0,0.96
2024-02-03T17:00,21.4,35.3,352.0,22.0,51.8,46.0,2.0,0.96
2024-02-03T18:00,22.6,37.1,391.0,23.6,50.1,42.0,2.0,1.01
2024-02-03T19:00,26.2,42.3,448.0,25.8,47.7,38.0,2.0,1.14
2024-02-03T20:00,30.2,48.0,502.0,27.3,46.2,34.0,2.0,1.16
2024-02-03T21:00,33.2,52.4,546.0,27.1,45.7,34.0,2.0,1.17
2024-02-03T22:00,35.4,55.6,588.0,26.2,46.1,35.0,2.0,1.2
2024-02-03T23:00,37.5,58.4,637.0,26.2,48.3,34.0,2.0,1.18
2024-02-04T00:00,38.8,60.1,698.0,27.6,50.9,30.0,2.0,1.14
2024-02-04T01:00,40.2,61.2,766.0,29.9,55.4,24.0,1.0,1.12
2024-02-04T02:00,41.4,62.4,838.0,32.9,67.2,18.0,1.0,1.11
2024-02-04T03:00,44.8,67.1,919.0,37.6,91.9,13.0,1.0,1.12
2024-02-04T04:00,47.0,70.3,1005.0,43.0,123.9,7.0,1.0,1.11
2024-02-04T05:00,47.3,70.1,1144.0,45.9,161.4,4.0,1.0,1.14
2024-02-04T06:00,49.0,73.1,1155.0,43.6,167.9,6.0,1.0,1.2
2024-02-04T07:00,47.7,71.2,1161.0,40.4,175.5,10.0,1.0,1.18
2024-02-04T08:00,49.1,73.3,1107.0,36.8,171.7,18.0,1.0,1.14
2024-02-04T09:00,43.2,65.9,939.0,33.0,146.4,33.0,1.0,1.05
2024-02-04T10:00,38.8,60.3,710.0,28.9,109.7,51.0,1.0,0.98
2024-02-04T11:00,36.1,56.9,527.0,25.0,79.4,66.0,1.0,0.94
2024-02-04T12:00,32.9,52.6,432.0,20.8,62.3,74.0,1.0,0.88
2024-02-04T13:00,29.3,47.3,382.0,16.8,51.7,78.0,1.0,0.83
2024-02-04T14:00,26.4,42.8,352.0,14.7,45.3,78.0,1.0,0.78
2024-02-04T15:00,24.3,39.6,336.0,15.7,43.8,72.0,1.0,0.75
2024-02-04T16:00,22.9,37.4,339.0,18.6,46.5,63.0,1.0,0.73
2024-02-04T17:00,25.6,41.9,357.0,20.8,47.0,55.0,1.0,0.86
2024-02-04T18:00,24.8,40.3,389.0,22.9,46.1,50.0,1.0,0.86
2024-02-04T19:00,26.3,42.3,436.0,25.8,45.0,43.0,1.0,0.9
2024-02-04T20:00,28.2,44.9,483.0,27.9,44.9,38.0,1.0,0.86
2024-02-04T21:00,29.8,47.4,528.0,28.4,47.4,37.0,1.0,0.82
2024-02-04T22:00,32.4,51.1,573.0,28.0,50.9,38.0,1.0,0.79
2024-02-04T23:00,34.8,54.4,615.0,27.4,52.3,38.0,1.0,0.78
2024-02-05T00:00,36.2,56.0,649.0,26.3,49.2,36.0,1.0,0.76
2024-02-05T01:00,37.1,56.8,679.0,24.9,44.0,34.0,1.0,0.73
2024-02-05T02:00,39.2,59.3,714.0,24.2,41.0,31.0,1.0,0.71
2024-02-05T03:00,40.3,60.1,749.0,24.4,38.7,26.0,1.0,0.71
2024-02-05T04:00,41.4,61.7,788.0,25.3,38.6,20.0,1.0,0.71
2024-02-05T05:00,41.7,62.2,824.0,23.7,36.8,22.0,1.0,0.79
2024-02-05T06:00,41.6,61.9,973.0,28.1,98.3,24.0,1.0,0.81
2024-02-05T07:00,43.2,64.3,1169.0,34.1,181.5,26.0,1.0,0.83
2024-02-05T08:00,56.0,84.1,1259.0,38.0,231.5,31.0,1.0,0.81
2024-02-05T09:00,47.6,72.4,1141.0,38.1,216.8,40.0,1.0,0.78
2024-02-05T10:00,43.2,66.8,915.0,36.1,169.0,52.0,2.0,0.77
2024-02-05T11:00,41.6,64.7,728.0,33.8,127.9,61.0,2.0,0.67
2024-02-05T12:00,40.2,63.1,637.0,31.3,108.1,67.0,2.0,0.61
2024-02-05T13:00,38.5,61.0,585.0,28.4,95.0,71.0,3.0,0.55
2024-02-05T14:00,36.8,58.8,544.0,26.4,84.2,72.0,3.0,0.52
2024-02-05T15:00,35.2,56.6,506.0,26.2,74.7,69.0,3.0,0.52
2024-02-05T16:00,34.0,55.1,479.0,26.8,67.5,64.0,2.0,0.52
2024-02-05T17:00,37.1,60.5,403.0,24.8,55.2,65.0,2.0,0.53
2024-02-05T18:00,37.3,61.2,402.0,24.3,51.3,63.0,2.0,0.54
2024-02-05T19:00,37.6,61.9,400.0,23.6,45.8,61.0,2.0,0.55
2024-02-05T20:00,38.6,63.8,401.0,23.1,41.5,59.0,2.0,0.61
2024-02-05T21:00,39.7,65.7,407.0,22.9,39.4,58.0,2.0,0.64
2024-02-05T22:00,40.4,66.8,415.0,22.8,38.6,57.0,3.0,0.69
2024-02-05T23:00,39.7,64.7,420.0,22.6,38.2,57.0,3.0,0.74
2024-02-06T00:00,39.2,63.8,415.0,21.9,38.2,58.0,3.0,0.77
2024-02-06T01:00,39.1,63.6,406.0,21.0,38.8,59.0,3.0,0.79
2024-02-06T02:00,39.0,63.3,404.0,20.6,39.8,59.0,3.0,0.78
2024-02-06T03:00,39.0,63.1,410.0,20.9,40.3,55.0,3.0,0.77
2024-02-06T04:00,39.0,62.6,423.0,21.7,41.2,49.0,2.0,0.76
2024-02-06T05:00,37.4,59.1,434.0,20.6,38.9,46.0,2.0,0.79
2024-02-06T06:00,39.8,62.2,466.0,21.6,48.7,46.0,1.0,0.77
2024-02-06T07:00,41.8,64.5,509.0,22.9,62.0,47.0,1.0,0.73
2024-02-06T08:00,42.5,66.6,529.0,23.0,69.7,52.0,2.0,0.68
2024-02-06T09:00,41.7,67.3,507.0,20.9,66.6,63.0,6.0,0.59
2024-02-06T10:00,41.8,69.2,462.0,17.6,57.9,78.0,12.0,0.53
2024-02-06T11:00,40.6,69.8,424.0,14.9,50.3,90.0,17.0,0.5
2024-02-06T12:00,39.3,69.4,400.0,13.3,45.9,96.0,19.0,0.47
2024-02-06T13:00,38.6,68.2,383.0,12.2,42.6,99.0,19.0,0.47
2024-02-06T14:00,38.1,66.8,373.0,12.4,40.8,99.0,18.0,0.49
2024-02-06T15:00,38.3,66.6,375.0,14.6,41.2,94.0,16.0,0.5
2024-02-06T16:00,38.9,66.8,385.0,18.0,43.1,86.0,13.0,0.5
2024-02-06T17:00,34.5,58.6,384.0,21.0,45.9,74.0,6.0,0.4
2024-02-06T18:00,35.5,61.2,390.0,21.5,45.6,72.0,8.0,0.43
2024-02-06T19:00,36.8,64.5,399.0,22.2,45.1,70.0,11.0,0.47
2024-02-06T20:00,37.8,66.8,409.0,22.7,44.4,68.0,13.0,0.51
2024-02-06T21:00,38.6,68.2,420.0,23.0,43.4,66.0,14.0,0.55
2024-02-06T22:00,38.8,67.8,431.0,23.0,42.1,65.0,15.0,0.57
2024-02-06T23:00,38.3,66.4,438.0,22.8,40.9,63.0,15.0,0.59
2024-02-07T00:00,37.4,64.7,435.0,22.0,39.8,61.0,16.0,0.64
2024-02-07T01:00,36.8,63.3,427.0,21.0,38.7,59.0,16.0,0.66
2024-02-07T02:00,36.0,62.6,424.0,20.2,38.0,56.0,17.0,0.67
2024-02-07T03:00,35.3,61.5,426.0,19.9,36.3,52.0,18.0,0.68
2024-02-07T04:00,34.9,62.2,433.0,20.0,35.0,48.0,20.0,0.67
2024-02-07T05:00,34.9,61.0,461.0,18.2,29.3,43.0,21.0,0.69
2024-02-07T06:00,36.7,63.1,514.0,20.6,44.2,45.0,23.0,0.67
2024-02-07T07:00,41.9,72.4,586.0,23.8,64.8,47.0,25.0,0.67
2024-02-07T08:00,45.5,78.9,639.0,26.4,81.5,53.0,26.0,0.64
2024-02-07T09:00,46.2,79.9,655.0,27.7,90.7,64.0,25.0,0.62
2024-02-07T10:00,46.8,79.9,652.0,28.3,95.8,79.0,23.0,0.58
2024-02-07T11:00,46.8,79.9,640.0,28.4,97.7,92.0,22.0,0.56
2024-02-07T12:00,46.6,79.9,619.0,27.4,95.2,103.0,22.0,0.57
2024-02-07T13:00,46.4,80.3,589.0,25.9,89.4,111.0,23.0,0.59
2024-02-07T14:00,45.4,79.6,568.0,25.8,84.5,115.0,24.0,0.61
2024-02-07T15:00,43.9,77.8,564.0,28.5,82.6,110.0,25.0,0.66
2024-02-07T16:00,42.8,76.8,569.0,32.6,81.5,100.0,25.0,0.73
2024-02-07T17:00,43.5,83.4,516.0,32.1,69.9,90.0,36.0,0.74
2024-02-07T18:00,41.8,80.6,509.0,31.4,66.7,87.0,36.0,0.74
2024-02-07T19:00,40.4,78.5,500.0,30.4,62.1,83.0,36.0,0.77
2024-02-07T20:00,38.8,74.5,495.0,29.5,57.5,78.0,36.0,0.79
2024-02-07T21:00,38.3,73.6,497.0,28.7,53.1,73.0,36.0,0.81
2024-02-07T22:00,38.0,72.9,504.0,27.9,48.6,68.0,37.0,0.83
2024-02-07T23:00,37.7,72.9,514.0,27.2,45.0,63.0,38.0,0.85
2024-02-08T00:00,39.2,75.7,525.0,26.5,42.2,59.0,39.0,0.89
2024-02-08T01:00,40.4,77.3,539.0,25.9,40.3,56.0,40.0,0.88
2024-02-08T02:00,42.6,80.3,558.0,25.6,40.1,53.0,41.0,0.91
2024-02-08T03:00,43.8,81.7,574.0,25.3,37.9,50.0,42.0,0.94
2024-02-08T04:00,44.8,83.4,595.0,25.4,37.6,46.0,42.0,0.98
2024-02-08T05:00,46.0,83.8,644.0,27.0,52.9,43.0,39.0,1.16
2024-02-08T06:00,47.4,86.6,751.0,32.0,89.8,41.0,41.0,1.16
2024-02-08T07:00,46.7,86.1,896.0,38.9,140.1,40.0,45.0,1.17
2024-02-08T08:00,50.5,92.9,989.0,43.6,173.9,42.0,46.0,1.18
2024-02-08T09:00,50.6,92.0,984.0,44.1,176.4,51.0,44.0,1.15
2024-02-08T10:00,51.6,92.9,926.0,42.5,162.4,64.0,41.0,1.08
2024-02-08T11:00,52.3,93.1,858.0,40.3,146.7,75.0,38.0,1.13
2024-02-08T12:00,50.9,91.0,787.0,37.8,133.0,84.0,38.0,1.18
2024-02-08T13:00,50.3,91.0,705.0,34.9,117.6,92.0,38.0,1.18
2024-02-08T14:00,49.2,90.1,633.0,32.7,103.9,96.0,38.0,1.19
2024-02-08T15:00,44.1,82.2,575.0,31.7,92.3,95.0,37.0,1.37
2024-02-08T16:00,41.3,77.8,527.0,31.4,82.4,90.0,35.0,1.42
2024-02-08T17:00,43.2,85.0,455.0,28.7,67.5,84.0,42.0,1.6
2024-02-08T18:00,44.0,86.4,469.0,30.0,70.0,79.0,43.0,1.64
2024-02-08T19:00,45.5,88.9,487.0,31.7,73.4,72.0,44.0,1.75
2024-02-08T20:00,47.7,92.9,500.0,32.8,75.3,67.0,44.0,1.87
2024-02-08T21:00,48.9,94.1,504.0,32.8,74.9,64.0,43.0,1.97
2024-02-08T22:00,49.5,94.1,502.0,32.1,73.1,63.0,40.0,2.12
2024-02-08T23:00,49.7,94.3,492.0,30.7,69.5,62.0,38.0,2.17
2024-02-09T00:00,49.2,93.1,467.0,28.1,63.1,62.0,36.0,2.11
2024-02-09T01:00,48.5,91.0,434.0,24.7,55.0,64.0,34.0,2.01
2024-02-09T02:00,47.8,89.6,411.0,22.1,48.5,64.0,33.0,1.92
2024-02-09T03:00,47.6,88.7,399.0,20.5,43.1,63.0,32.0,1.64
2024-02-09T04:00,47.0,87.5,397.0,19.7,39.2,62.0,32.0,1.61
2024-02-09T05:00,47.4,83.1,401.0,19.1,38.3,71.0,25.0,1.53
2024-02-09T06:00,50.2,86.6,442.0,21.1,47.3,71.0,24.0,1.44
2024-02-09T07:00,51.8,88.9,498.0,23.8,59.5,71.0,22.0,1.28
2024-02-09T08:00,52.4,89.6,531.0,25.0,67.0,74.0,21.0,1.18
2024-02-09T09:00,51.8,88.9,521.0,23.3,65.4,81.0,20.0,1.14
2024-02-09T10:00,50.2,86.1,488.0,20.2,59.0,89.0,18.0,1.14
2024-02-09T11:00,50.6,86.1,459.0,17.4,52.9,97.0,17.0,1.1
2024-02-09T12:00,51.3,86.6,443.0,15.3,48.3,102.0,15.0,1.13
2024-02-09T13:00,52.6,88.0,432.0,13.6,43.8,107.0,14.0,1.18
2024-02-09T14:00,53.4,89.4,426.0,13.0,41.0,108.0,13.0,1.22
2024-02-09T15:00,54.5,91.3,428.0,14.4,40.7,105.0,13.0,1.39
2024-02-09T16:00,56.5,94.8,436.0,16.8,41.9,99.0,15.0,1.52
2024-02-09T17:00,64.7,109.4,407.0,15.2,33.7,99.0,16.0,1.57
2024-02-09T18:00,70.5,120.1,422.0,15.6,35.3,100.0,18.0,1.68
2024-02-09T19:00,73.1,124.8,442.0,16.1,37.5,101.0,20.0,1.69
2024-02-09T20:00,75.7,130.4,453.0,16.2,38.5,102.0,22.0,1.68
2024-02-09T21:00,76.6,133.6,447.0,15.3,37.1,105.0,23.0,1.65
2024-02-09T22:00,75.0,131.8,433.0,13.9,34.5,108.0,22.0,1.6
2024-02-09T23:00,71.5,126.2,422.0,13.0,32.8,110.0,22.0,1.57
2024-02-10T00:00,67.1,117.8,418.0,12.8,32.7,109.0,21.0,1.46
2024-02-10T01:00,63.8,111.3,418.0,13.1,33.5,107.0,20.0,1.45
2024-02-10T02:00,61.2,106.4,423.0,13.8,35.2,104.0,20.0,1.42
2024-02-10T03:00,59.8,104.1,436.0,14.9,37.5,100.0,20.0,1.36
2024-02-10T04:00,58.8,102.7,454.0,16.5,40.6,96.0,21.0,1.29
2024-02-10T05:00,61.7,107.3,512.0,19.0,48.1,83.0,21.0,0.78
2024-02-10T06:00,61.7,107.6,512.0,20.3,52.9,90.0,24.0,0.76
2024-02-10T07:00,62.4,110.1,512.0,22.0,59.4,100.0,28.0,0.72
2024-02-10T08:00,60.1,111.8,507.0,22.4,63.0,110.0,30.0,0.7
2024-02-10T09:00,56.7,105.5,492.0,20.5,61.1,120.0,29.0,0.73
2024-02-10T10:00,54.9,101.3,472.0,17.4,56.3,131.0,28.0,0.75
2024-02-10T11:00,56.1,102.4,455.0,14.8,52.2,139.0,26.0,0.65
2024-02-10T12:00,56.6,102.9,444.0,13.3,50.2,145.0,26.0,0.64
2024-02-10T13:00,56.0,102.7,437.0,12.5,49.0,148.0,26.0,0.63
2024-02-10T14:00,54.5,100.8,429.0,12.4,47.6,147.0,26.0,0.63
2024-02-10T15:00,52.4,98.0,417.0,13.5,45.5,139.0,25.0,0.67
2024-02-10T16:00,50.2,94.8,404.0,15.4,43.3,127.0,24.0,0.69
2024-02-10T17:00,54.6,101.7,407.0,16.9,41.8,119.0,25.0,0.97
2024-02-10T18:00,52.2,96.6,415.0,17.3,41.4,115.0,23.0,0.99
2024-02-10T19:00,50.9,93.6,427.0,17.9,40.8,109.0,20.0,1.01
2024-02-10T20:00,50.3,92.2,443.0,18.5,40.7,104.0,18.0,0.99
2024-02-10T21:00,50.8,92.0,467.0,19.3,41.2,101.0,16.0,0.99
2024-02-10T22:00,50.3,90.8,496.0,20.1,42.1,99.0,14.0,0.99
2024-02-10T23:00,49.4,88.9,518.0,20.7,43.3,97.0,13.0,0.99
2024-02-11T00:00,48.1,86.8,526.0,20.7,45.0,97.0,12.0,0.95
2024-02-11T01:00,46.7,84.3,528.0,20.5,47.1,97.0,11.0,0.9
2024-02-11T02:00,46.2,83.1,533.0,20.5,49.2,96.0,10.0,0.87
2024-02-11T03:00,46.0,82.2,543.0,20.6,50.2,93.0,9.0,0.84
2024-02-11T04:00,45.9,81.5,555.0,21.0,51.1,88.0,9.0,0.81
2024-02-11T05:00,44.8,79.4,542.0,20.3,48.2,94.0,9.0,0.81
2024-02-11T06:00,45.2,79.6,559.0,23.1,57.5,100.0,10.0,0.78
2024-02-11T07:00,45.8,80.3,582.0,26.8,70.0,108.0,11.0,0.73
2024-02-11T08:00,44.7,80.6,589.0,28.3,77.2,118.0,12.0,0.67
2024-02-11T09:00,44.2,79.9,567.0,25.6,74.4,130.0,12.0,0.63
2024-02-11T10:00,43.7,78.7,529.0,20.7,66.3,143.0,12.0,0.6
2024-02-11T11:00,43.1,77.8,495.0,16.6,59.0,153.0,12.0,0.56
2024-02-11T12:00,42.4,76.4,471.0,14.3,54.5,158.0,12.0,0.53
2024-02-11T13:00,41.2,74.7,451.0,12.8,50.8,160.0,12.0,0.51
2024-02-11T14:00,39.8,72.6,437.0,12.4,48.1,159.0,11.0,0.49
2024-02-11T15:00,38.2,70.1,426.0,13.6,46.8,153.0,10.0,0.45
2024-02-11T16:00,36.6,67.3,420.0,16.0,46.5,143.0,9.0,0.41
2024-02-11T17:00,39.0,72.2,418.0,16.8,42.9,132.0,8.0,0.47
2024-02-11T18:00,39.8,72.2,451.0,18.8,44.5,124.0,7.0,0.46
